marca,modelo,año,precio,transmision,rendimiento,combustible,litros
 Volkswagen , Polo ,2019,245999.0,Manual,15.2,Gasolina,1.6
 Volkswagen , Beetle ,2016,288999.0,Automático,11.2,Gasolina,2.5
 Kia , Sportage ,2019,399999.0,Automático,12.7,Gasolina,2.4
 Nissan , Sentra ,2020,381999.0,Automático,17.2,Gasolina,2
 Chevrolet , Trax ,2020,377999.0,Automático,15.2,Gasolina,1.8
 Toyota , Corolla ,2015,249999.0,Automático,15.9,Gasolina,1.8
 Volkswagen , Jetta A7 ,2019,338999.0,Automático,15.9,Gasolina,1.4
 Kia , Rio ,2018,252999.0,Manual,15.2,Gasolina,1.6
 Volkswagen , Polo ,2019,228999.0,Manual,14.5,Gasolina,1.6
 Kia , Optima ,2018,329999.0,Automático,13.3,Gasolina,2.4
 Suzuki , Swift ,2016,240999.0,Manual,14.3,Gasolina,1.4
 Volkswagen , Gol ,2018,218999.0,Manual,17.9,Gasolina,1.6
 Kia , Rio ,2021,331999.0,Manual,15.6,Gasolina,1.6
 Honda , Civic ,2018,399999.0,Automático,17.5,Gasolina,2
 Nissan , Versa ,2018,264999.0,Automático,18.5,Gasolina,1.6
 Chevrolet , Trax ,2019,301999.0,Manual,16.9,Gasolina,1.8
 Audi , Q5 Quattro ,2018,627999.0,Automático,11.2,Gasolina,2
 Volkswagen , Tiguan ,2018,403999.0,Automático,14.9,Gasolina,1.4
 Hyundai , Creta ,2018,350999.0,Automático,14.3,Gasolina,1.6
 Hyundai , Elantra ,2018,328999.0,Automático,17.5,Gasolina,2
 Nissan , Versa ,2019,249999.0,Manual,16.4,Gasolina,1.6
 Kia , Forte ,2020,413999.0,Automático,15.9,Gasolina,2
 Volkswagen , Tiguan ,2019,445999.0,Automático,14.9,Gasolina,1.4
 Nissan , Sentra ,2016,218999.0,Automático,17.2,Gasolina,1.8
 Kia , Forte ,2019,318999.0,Automático,15.9,Gasolina,2
 Ford , Escape ,2019,358999.0,Automático,9.8,Gasolina,2.5
 Nissan , Sentra ,2017,222999.0,Automático,17.2,Gasolina,1.8
 Chevrolet , Trax ,2016,226999.0,Manual,16.9,Gasolina,1.8
 Hyundai , Creta ,2017,292999.0,Automático,14.3,Gasolina,1.6
 Chevrolet , Trax ,2016,246999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Vento ,2019,256999.0,Automático,14.3,Gasolina,1.6
 Bmw , X3 ,2015,388999.0,Automático,7.8,Gasolina,3
 Toyota , Yaris ,2018,248999.0,Automático,17.2,Gasolina,1.5
 Renault , Duster ,2018,226999.0,Manual,14.9,Gasolina,2
 Nissan , Altima ,2017,265999.0,Automático,15.9,Gasolina,2.5
 Bmw , X3 ,2015,409999.0,Automático,7.8,Gasolina,3
 Mazda , Mazda 3 ,2018,327999.0,Automático,9.8,Gasolina,2.5
 Volkswagen , Jetta A6 ,2017,240999.0,Manual,12.3,Gasolina,2
 Nissan , Versa ,2018,211999.0,Manual,16.4,Gasolina,1.6
 Chevrolet , Trax ,2018,273999.0,Manual,16.9,Gasolina,1.8
 Audi , A3 ,2019,441999.0,Automático,14.3,Gasolina,1.4
 Volkswagen , Tiguan ,2020,495999.0,Automático,14.9,Gasolina,1.4
 Mazda , Mazda 3 ,2018,327999.0,Automático,9.8,Gasolina,2.5
 Toyota , Corolla ,2015,226999.0,Automático,15.9,Gasolina,1.8
 Volkswagen , Vento ,2020,260999.0,Manual,14.3,Gasolina,1.6
 Nissan , X Trail ,2018,333999.0,Automático,13.5,Gasolina,2.5
 Peugeot , 208 ,2018,242999.0,Manual,13.5,Gasolina,1.6
 Chevrolet , Trax ,2017,250999.0,Manual,16.9,Gasolina,1.8
 Bmw , X3 ,2015,407999.0,Automático,7.8,Gasolina,3
 Volkswagen , Tiguan ,2016,342999.0,Automático,9.9,Gasolina,1.4
 Volkswagen , Jetta A6 ,2018,290999.0,Manual,11.6,Gasolina,2
 Kia , Forte ,2020,361999.0,Manual,15.6,Gasolina,2
 Gmc , Acadia ,2017,499999.0,Automático,9.4,Gasolina,3.6
 Kia , Sorento ,2016,358999.0,Automático,9.8,Gasolina,3.3
 Hyundai , Tucson ,2016,341999.0,Automático,14.5,Gasolina,2
 Hyundai , Creta ,2018,316999.0,Automático,14.3,Gasolina,1.6
 Ford , Fusion ,2020,537999.0,Automático,26.3,Gasolina,2
 Volkswagen , Vento ,2018,227999.0,Manual,14.3,Gasolina,1.6
 Seat , Ibiza ,2018,235999.0,Manual,9.2,Gasolina,1.6
 Nissan , March ,2020,249999.0,Automático,15.2,Gasolina,1.6
 Chevrolet , Sonic ,2017,201999.0,Manual,14.7,Gasolina,1.6
 Jeep , Grand Cherokee ,2014,387999.0,Automático,9.2,Gasolina,3.6
 Volkswagen , Passat ,2015,262999.0,Automático,10.4,Gasolina,2.5
 Nissan , Versa ,2018,213999.0,Automático,18.2,Gasolina,1.6
 Volkswagen , Polo ,2018,263999.0,Automático,16.1,Gasolina,1.2
 Volkswagen , Polo ,2018,225999.0,Manual,15.2,Gasolina,1.6
 Chevrolet , Trax ,2016,250999.0,Automático,15.2,Gasolina,1.8
 Hyundai , Creta ,2017,299999.0,Automático,14.3,Gasolina,1.6
 Nissan , Sentra ,2018,248999.0,Manual,14.3,Gasolina,1.8
 Nissan , Kicks ,2018,327999.0,Automático,17.5,Gasolina,1.6
 Jeep , Grand Cherokee ,2017,575999.0,Automático,9.2,Gasolina,3.6
 Mazda , MX-5 ,2017,413999.0,Automático,13.5,Gasolina,2
 Volkswagen , Vento ,2019,229999.0,Manual,14.3,Gasolina,1.6
 Fiat , 500 ,2015,304999.0,Automático,14.5,Gasolina,1.4
 Ford , Focus ,2016,250999.0,Automático,15.2,Gasolina,2
 Audi , Q3 ,2016,339999.0,Automático,12.8,Gasolina,1.4
 Seat , Leon ,2016,342999.0,Automático,12.3,Gasolina,2
 Chevrolet , Sonic ,2017,195999.0,Manual,14.5,Gasolina,1.6
 Kia , Forte ,2020,404999.0,Automático,15.9,Gasolina,2
 Honda , Odyssey ,2016,404999.0,Automático,9.9,Gasolina,3.5
 Seat , Ibiza ,2017,273999.0,Manual,17.5,Gasolina,1.2
 Seat , Leon ,2016,272999.0,Automático,18.2,Gasolina,1.4
 Ford , Ranger ,2019,517999.0,Manual,9.0,Diesel,2.5
 Nissan , X Trail ,2016,278999.0,Automático,13.5,Gasolina,2.5
 Ford , Edge ,2019,700999.0,Automático,10.0,Diesel,2.7
 Hyundai , Creta ,2017,309999.0,Automático,14.3,Gasolina,1.6
 Volkswagen , Jetta A6 ,2018,267999.0,Manual,12.3,Gasolina,2
 RAM , Ram 2500 ,2017,734999.0,Automático,6.5,Gasolina,5.7
 Chevrolet , Sonic ,2017,211999.0,Automático,13.3,Gasolina,1.6
 Renault , Duster ,2018,239999.0,Automático,12.3,Gasolina,2
 Ford , Escape ,2017,333999.0,Automático,9.8,Diesel,2.5
 Buick , Enclave ,2017,451999.0,Automático,9.3,Gasolina,3.6
 Hyundai , Tucson ,2016,328999.0,Automático,14.5,Gasolina,2
 Chevrolet , Sonic ,2016,187999.0,Automático,13.3,Gasolina,1.6
 Renault , Sandero ,2017,188999.0,Automático,12.0,Gasolina,1.6
 Ford , Figo ,2017,208999.0,Automático,17.2,Diesel,1.5
 Kia , Soul ,2019,277999.0,Manual,14.7,Gasolina,1.6
 Ford , Escape ,2013,221999.0,Automático,9.8,Diesel,2.5
 Bmw , Serie 4 ,2015,385999.0,Automático,11.4,Gasolina,2
 Kia , Sorento ,2017,344999.0,Automático,12.8,Gasolina,2.4
 Chevrolet , Trax ,2018,335999.0,Automático,15.2,Gasolina,1.8
 Buick , Enclave ,2018,687999.0,Automático,9.3,Gasolina,3.6
 Bmw , Serie 1 ,2019,473999.0,Automático,17.9,Gasolina,1.5
 Nissan , Sentra ,2015,194999.0,Manual,14.3,Gasolina,1.8
 Mazda , Mazda 6 ,2017,312999.0,Automático,14.1,Gasolina,2.5
 Chevrolet , Spark ,2019,250999.0,Automático,18.5,Gasolina,1.4
 Chevrolet , Trax ,2015,228999.0,Automático,15.2,Gasolina,1.8
 Renault , Duster ,2017,222999.0,Manual,14.7,Gasolina,2
 Mazda , CX-9 ,2015,290999.0,Automático,9.3,Gasolina,3.7
 Kia , Soul ,2018,255999.0,Manual,14.7,Gasolina,1.6
 Kia , Forte ,2018,284999.0,Manual,13.2,Gasolina,2
 Seat , Toledo ,2018,287999.0,Automático,15.4,Gasolina,1.4
 Toyota , Yaris ,2017,234999.0,Manual,16.4,Gasolina,1.5
 Seat , Ibiza ,2016,240999.0,Automático,15.9,Gasolina,1.6
 Nissan , NP 300 ,2020,419999.0,Manual,9.1,Gasolina,2.4
 Honda , Civic ,2018,358999.0,Automático,16.7,Gasolina,2
 Nissan , Kicks ,2017,292999.0,Automático,17.5,Gasolina,1.6
 Suzuki , Ignis ,2019,263999.0,Manual,19.6,Gasolina,1.2
 Land Rover , Range Rover Sport ,2014,710999.0,Automático,5.5,Gasolina,5
 Seat , Leon ,2016,314999.0,Automático,14.7,Gasolina,1.8
 Honda , Hr-V ,2016,289999.0,Automático,15.2,Gasolina,1.8
 Hyundai , Tucson ,2016,348999.0,Automático,14.5,Gasolina,2
 Nissan , Versa ,2019,264999.0,Manual,16.4,Gasolina,1.6
 Volkswagen , Beetle ,2015,314999.0,Automático,13.0,Gasolina,2
 Ford , Fiesta ,2017,210999.0,Manual,16.1,Diesel,1.6
 Renault , Stepway ,2018,249999.0,Manual,15.2,Gasolina,1.6
 Volkswagen , Virtus ,2020,313999.0,Manual,15.4,Gasolina,1.6
 Chevrolet , Trax ,2018,323999.0,Automático,15.2,Gasolina,1.8
 Nissan , Sentra ,2017,229999.0,Automático,17.2,Gasolina,1.8
 Mazda , Cx-3 ,2018,340999.0,Automático,15.4,Gasolina,2
 Chevrolet , Sonic ,2017,209999.0,Automático,13.3,Gasolina,1.6
 Kia , Soul ,2019,276999.0,Manual,14.7,Gasolina,1.6
 Nissan , X Trail ,2018,412999.0,Automático,13.2,Gasolina,2.5
 Mercedes Benz , Clase Cla ,2017,469999.0,Automático,15.4,Gasolina,1.6
 Chevrolet , Spark ,2018,241999.0,Automático,18.5,Gasolina,1.4
 Kia , Rio ,2020,302999.0,Automático,15.6,Gasolina,1.6
 Mini , Cooper S ,2019,655999.0,Automático,13.3,Gasolina,2
 Seat , Ibiza ,2018,266999.0,Manual,15.9,Gasolina,1.6
 Suzuki , Kizashi ,2014,197999.0,Automático,12.8,Gasolina,2.4
 Chevrolet , Sonic ,2016,189999.0,Automático,13.3,Gasolina,1.6
 Ford , Explorer ,2017,539999.0,Automático,9.3,Diesel,3.5
 Mazda , Mazda 3 ,2018,313999.0,Automático,9.6,Gasolina,2.5
 Toyota , C-Hr ,2019,425999.0,Automático,14.3,Gasolina,2
 Honda , Hr-V ,2018,346999.0,Automático,15.2,Gasolina,1.8
 Suzuki , Swift ,2019,282999.0,Manual,19.2,Gasolina,1
 Mazda , CX-5 ,2015,313999.0,Automático,14.7,Gasolina,2
 Chevrolet , Trax ,2017,298999.0,Automático,15.2,Gasolina,1.8
 Ford , Escape ,2017,329999.0,Automático,9.8,Diesel,2.5
 Hyundai , Creta ,2018,349999.0,Automático,14.3,Gasolina,1.6
 Honda , Hr-V ,2017,310999.0,Automático,15.2,Gasolina,1.8
 Kia , Sportage ,2017,339999.0,Automático,12.7,Gasolina,2
 Kia , Sorento ,2017,360999.0,Automático,12.8,Gasolina,2.4
 Honda , City ,2017,227999.0,Manual,16.4,Gasolina,1.5
 Kia , Rio ,2018,262999.0,Manual,15.6,Gasolina,1.6
 Kia , Rio ,2018,259999.0,Manual,15.6,Gasolina,1.6
 Kia , Sportage ,2019,387999.0,Automático,12.7,Gasolina,2
 Mazda , Cx-3 ,2019,379999.0,Automático,15.4,Gasolina,2
 Nissan , X Trail ,2015,262999.0,Automático,13.2,Gasolina,2.5
 Kia , Forte ,2017,238999.0,Manual,15.9,Gasolina,2
 Chevrolet , Spark ,2017,212999.0,Manual,18.5,Gasolina,1.4
 Gmc , Terrain ,2018,552999.0,Automático,9.0,Gasolina,2
 Toyota , RAV4 ,2013,305999.0,Automático,11.4,Gasolina,2.5
 Chevrolet , Traverse ,2016,342999.0,Automático,9.7,Gasolina,"3,6"
 Mercedes Benz , Clase C ,2017,467999.0,Automático,9.9,Gasolina,2
 Jaguar , XF ,2015,556999.0,Automático,7.5,Gasolina,3
 Ford , Figo ,2017,182999.0,Automático,17.2,Diesel,1.5
 Chevrolet , Cavalier ,2019,272999.0,Automático,17.5,Gasolina,1.5
 Mercedes Benz , Clase Gle ,2017,983999.0,Automático,9.2,Gasolina,3
 Chevrolet , Spark ,2017,211999.0,Manual,18.5,Gasolina,1.4
 Volkswagen , Tiguan ,2019,451999.0,Automático,14.9,Gasolina,1.4
 Lincoln , MKX ,2017,533999.0,Automático,10.6,Gasolina,2.7
 Toyota , Yaris ,2018,274999.0,Automático,17.5,Gasolina,1.5
 Audi , A3 ,2019,491999.0,Automático,14.3,Gasolina,1.4
 Honda , Hr-V ,2016,291999.0,Automático,15.2,Gasolina,1.8
 Nissan , Versa ,2019,238999.0,Manual,16.4,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,378999.0,Automático,14.7,Gasolina,2
 Chevrolet , Sonic ,2017,211999.0,Manual,14.7,Gasolina,1.6
 Volkswagen , Polo ,2018,253999.0,Automático,16.1,Gasolina,1.2
 Kia , Sportage ,2016,323999.0,Automático,12.7,Gasolina,2
 Nissan , Kicks ,2017,275999.0,Automático,16.9,Gasolina,1.6
 Ford , Eco Sport ,2018,289999.0,Manual,14.9,Diesel,1.5
 Volkswagen , Jetta A6 ,2017,242999.0,Manual,12.3,Gasolina,2
 Seat , Toledo ,2017,227999.0,Manual,17.5,Gasolina,1.2
 Suzuki , S-Cross ,2016,221999.0,Automático,15.4,Gasolina,1.6
 Nissan , Kicks ,2017,293999.0,Automático,17.5,Gasolina,1.6
 Chevrolet , Equinox ,2016,272999.0,Automático,9.3,Gasolina,2.4
 Mercedes Benz , Clase S ,2015,907999.0,Automático,7.8,Gasolina,4.6
 Jeep , Cherokee ,2015,325999.0,Automático,9.9,Gasolina,2.4
 Honda , CR-V ,2016,307999.0,Automático,9.7,Gasolina,2.4
 Honda , Civic ,2018,350999.0,Automático,16.7,Gasolina,2
 Nissan , Sentra ,2018,250999.0,Manual,14.3,Gasolina,1.8
 Kia , Soul ,2018,264999.0,Manual,14.7,Gasolina,1.6
 Kia , Forte ,2017,241999.0,Manual,15.9,Gasolina,2
 Mazda , Mazda 6 ,2017,309999.0,Automático,14.1,Gasolina,2.5
 Honda , Fit ,2018,256999.0,Automático,17.9,Gasolina,1.5
 Volkswagen , Polo ,2020,290999.0,Manual,15.2,Gasolina,1.6
 Lincoln , MKX ,2016,437999.0,Automático,10.6,Gasolina,2.7
 Kia , Forte ,2018,288999.0,Manual,13.2,Gasolina,2
 Dodge , Attitude ,2018,215999.0,Manual,20.4,Gasolina,1.2
 Land Rover , Range Rover Sport ,2015,730999.0,Automático,7.5,Gasolina,3
 Nissan , Kicks ,2017,276999.0,Automático,16.9,Gasolina,1.6
 Toyota , Prius ,2017,356999.0,Automático,31.3,Gasolina,1.8
 Chevrolet , Trax ,2016,228999.0,Manual,16.9,Gasolina,1.8
 Chevrolet , Trax ,2016,248999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Polo ,2019,230999.0,Manual,14.5,Gasolina,1.6
 Volkswagen , Jetta A7 ,2019,348999.0,Automático,15.9,Gasolina,1.4
 Ford , Fiesta ,2018,231999.0,Manual,16.1,Gasolina,1.6
 Lincoln , MKC ,2015,348999.0,Automático,9.5,Gasolina,2.3
 Ford , Escape ,2018,372999.0,Automático,9.8,Gasolina,2.5
 Honda , CR-V ,2016,325999.0,Automático,9.7,Gasolina,2.4
 Chevrolet , Trax ,2018,265999.0,Manual,16.9,Gasolina,1.8
 Volkswagen , Vento ,2018,226999.0,Manual,14.3,Gasolina,1.6
 Ford , Escape ,2016,271999.0,Automático,9.8,Gasolina,2.5
 Seat , Ibiza ,2018,260999.0,Manual,15.9,Gasolina,1.6
 Hyundai , Creta ,2018,338999.0,Automático,14.3,Gasolina,1.6
 Hyundai , Tucson ,2017,340999.0,Automático,14.5,Gasolina,2
 Volkswagen , Vento ,2020,259999.0,Manual,14.3,Gasolina,1.6
 Ford , Eco Sport ,2017,264999.0,Automático,9.6,Gasolina,2
 Honda , Pilot ,2017,534999.0,Automático,9.5,Gasolina,3.5
 Chevrolet , Cavalier ,2019,271999.0,Automático,17.5,Gasolina,1.5
 Hyundai , Accent ,2018,287999.0,Automático,16.1,Gasolina,1.6
 Nissan , Sentra ,2017,241999.0,Automático,17.2,Gasolina,1.8
 Honda , City ,2019,278999.0,Manual,16.4,Gasolina,1.5
 Suzuki , Swift ,2021,360999.0,Automático,16.4,Gasolina,1.4
 Mitsubishi , Mirage ,2017,213999.0,Automático,20.8,Gasolina,1.2
 Mercedes Benz , Clase A ,2016,296999.0,Automático,13.7,Gasolina,1.6
 Seat , Toledo ,2017,236999.0,Manual,17.5,Gasolina,1.2
 Seat , Arona ,2018,317999.0,Automático,14.3,Gasolina,1.6
 Audi , A3 ,2016,320999.0,Automático,11.8,Gasolina,1.4
 Kia , Forte ,2019,321999.0,Automático,6.3,Gasolina,2
 Mazda , Mazda 3 ,2018,324999.0,Automático,9.8,Gasolina,2.5
 Volkswagen , Gol ,2015,155999.0,Manual,15.6,Gasolina,1.6
 Hyundai , Tucson ,2020,532999.0,Automático,14.5,Gasolina,2
 Suzuki , Vitara ,2018,336999.0,Automático,16.1,Gasolina,1.6
 Hyundai , Creta ,2017,291999.0,Automático,14.3,Gasolina,1.6
 Renault , Kwid ,2019,223999.0,Manual,17.5,Gasolina,1
 Infiniti , QX60 ,2014,329999.0,Automático,9.6,Gasolina,3.5
 Baic , D20 ,2018,160999.0,Manual,17.4,Gasolina,1.5
 Nissan , Versa ,2019,255999.0,Manual,16.4,Gasolina,1.6
 Mazda , Mazda 3 ,2015,226999.0,Automático,9.6,Gasolina,2.5
 Kia , Sportage ,2016,351999.0,Automático,12.3,Gasolina,2
 Nissan , X Trail ,2016,318999.0,Automático,12.7,Gasolina,2.5
 Toyota , Avanza ,2018,263999.0,Automático,13.9,Gasolina,1.5
 Chevrolet , Camaro ,2015,536999.0,Automático,8.8,Gasolina,6.2
 Mercedes Benz , Clase Gla ,2020,609999.0,Automático,7.4,Gasolina,1.6
 Suzuki , Swift ,2018,280999.0,Manual,19.2,Gasolina,1
 Chevrolet , Aveo ,2018,235999.0,Automático,16.7,Gasolina,1.6
 Seat , Ibiza ,2019,262999.0,Manual,9.2,Gasolina,1.6
 Volkswagen , Jetta A7 ,2020,381999.0,Automático,15.9,Gasolina,1.4
 Bmw , X4 ,2020,945999.0,Automático,10.0,Gasolina,2
 Honda , Hr-V ,2017,307999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Polo ,2019,254999.0,Manual,15.2,Gasolina,1.6
 Mazda , CX-5 ,2019,476999.0,Automático,14.7,Gasolina,2.5
 Ford , Fiesta ,2016,196999.0,Automático,16.1,Gasolina,1.6
 Hyundai , Creta ,2020,337999.0,Manual,14.7,Gasolina,1.6
 Peugeot , 3008 ,2019,443999.0,Automático,10.0,Gasolina,1.6
 Jeep , Grand Cherokee ,2014,407999.0,Automático,9.2,Gasolina,3.6
 Kia , Optima ,2016,281999.0,Automático,11.9,Gasolina,2
 Renault , Duster ,2019,242999.0,Automático,11.9,Gasolina,2
 Chevrolet , Cruze ,2016,187999.0,Automático,11.5,Gasolina,1.8
 Kia , Sportage ,2016,337999.0,Automático,12.3,Gasolina,2.4
 Ford , Figo ,2018,204999.0,Manual,17.9,Gasolina,1.5
 Suzuki , Vitara ,2018,325999.0,Automático,16.1,Gasolina,1.6
 Chevrolet , Cavalier ,2020,259999.0,Manual,17.5,Gasolina,1.5
 Ford , Mustang ,2018,769999.0,Manual,8.0,Gasolina,5
 Fiat , Uno ,2015,145999.0,Manual,14.7,Gasolina,1.4
 Volkswagen , Vento ,2018,221999.0,Manual,14.3,Gasolina,1.6
 Seat , Ibiza ,2018,282999.0,Automático,15.9,Gasolina,1.6
 Toyota , Highlander ,2016,448999.0,Automático,9.9,Gasolina,3.5
 Chevrolet , Spark ,2017,195999.0,Manual,18.9,Gasolina,1.4
 Chevrolet , Aveo ,2018,187999.0,Manual,17.5,Gasolina,1.6
 Kia , Rio ,2018,234999.0,Manual,15.6,Gasolina,1.6
 Chevrolet , Aveo ,2015,159999.0,Manual,14.5,Gasolina,1.6
 Honda , Civic ,2017,311999.0,Automático,16.7,Gasolina,1.5
 Volkswagen , Vento ,2018,234999.0,Automático,14.3,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,253999.0,Manual,12.3,Gasolina,2
 Chevrolet , Traverse ,2020,768999.0,Automático,8.7,Gasolina,3.6
 Ford , Mustang ,2016,418999.0,Automático,8.4,Gasolina,4
 Kia , Sportage ,2018,416999.0,Automático,12.3,Gasolina,2
 Nissan , March ,2016,176999.0,Manual,16.1,Gasolina,1.6
 Mazda , Mazda 3 ,2020,399999.0,Automático,9.8,Gasolina,2.5
 Mitsubishi , L200 ,2018,392999.0,Manual,9.1,Gasolina,2.4
 Nissan , Versa ,2017,198999.0,Automático,18.2,Gasolina,1.6
 Mazda , Cx-30 ,2021,515999.0,Automático,13.5,Gasolina,2.5
 Toyota , Hilux ,2021,554999.0,Manual,8.7,Gasolina,2.7
 Nissan , Note ,2014,164999.0,Automático,16.7,Gasolina,1.6
 Toyota , Avanza ,2019,295999.0,Manual,13.9,Gasolina,1.5
 Kia , Forte ,2020,305999.0,Automático,15.9,Gasolina,2
 Toyota , Prius ,2019,425999.0,Automático,31.3,Híbrido,1.5
 Bmw , X3 ,2019,818999.0,Automático,7.8,Gasolina,2
 Mercedes Benz , Clase C ,2016,552999.0,Automático,8.3,Gasolina,3
 Alfa Romeo , Giulietta ,2019,526999.0,Automático,9.3,Gasolina,1.8
 Chevrolet , Cruze ,2018,318999.0,Automático,16.1,Gasolina,"1,4"
 Hyundai , Accent ,2018,230999.0,Manual,15.2,Gasolina,1.6
 Chevrolet , Camaro ,2017,693999.0,Automático,8.8,Gasolina,6.2
 Nissan , Pathfinder ,2015,296999.0,Automático,11.0,Gasolina,3.5
 Honda , Hr-V ,2017,325999.0,Automático,15.2,Gasolina,1.8
 Mercedes Benz , Clase Gla ,2018,464999.0,Automático,13.5,Gasolina,1.6
 Kia , Optima ,2017,316999.0,Automático,11.9,Gasolina,2
 Volkswagen , Jetta Clasico A4 ,2015,187999.0,Manual,12.8,Gasolina,2
 Nissan , NP300 Frontier ,2019,473999.0,Manual,9.8,Gasolina,2.5
 Kia , Forte ,2020,314999.0,Automático,15.9,Gasolina,2
 Volkswagen , Jetta A6 ,2017,265999.0,Automático,11.8,Gasolina,2.5
 Seat , Toledo ,2018,284999.0,Manual,19.2,Gasolina,1
 Honda , Hr-V ,2017,324999.0,Automático,15.2,Gasolina,1.8
 Honda , Fit ,2019,295999.0,Automático,17.9,Gasolina,1.5
 Seat , Ibiza ,2017,282999.0,Manual,17.5,Gasolina,1.2
 Chevrolet , Beat ,2018,170999.0,Manual,18.2,Gasolina,1.2
 Nissan , Sentra ,2017,228999.0,Manual,14.3,Gasolina,1.8
 Nissan , X Trail ,2017,298999.0,Automático,13.5,Gasolina,2.5
 Volkswagen , Vento ,2020,272999.0,Manual,14.3,Gasolina,1.6
 Seat , Arona ,2018,322999.0,Automático,14.3,Gasolina,1.6
 Volkswagen , Tiguan ,2012,222999.0,Automático,9.9,Gasolina,2
 Chevrolet , Spark ,2020,227999.0,Manual,18.9,Gasolina,1.4
 Mazda , MX-5 ,2019,406999.0,Manual,13.5,Gasolina,2
 Volkswagen , Passat ,2015,253999.0,Automático,11.5,Gasolina,2.5
 Bmw , X4 ,2018,865999.0,Automático,10.9,Gasolina,2
 Chevrolet , Aveo ,2020,231999.0,Manual,17.5,Gasolina,1.6
 Volkswagen , Gol ,2017,190999.0,Manual,17.9,Gasolina,1.6
 Fiat , 500 ,2016,252999.0,Automático,14.3,Gasolina,1.4
 Ford , Focus ,2016,247999.0,Automático,15.2,Gasolina,2
 Renault , Fluence ,2013,139999.0,Automático,8.7,Gasolina,2
 Toyota , Prius ,2021,408999.0,Automático,28.6,Híbrido,1.5
 Nissan , X Trail ,2018,411999.0,Automático,13.2,Gasolina,2.5
 Nissan , NP300 Frontier ,2021,732999.0,Automático,9.7,Gasolina,2.4
 Seat , Ibiza ,2017,221999.0,Automático,15.9,Gasolina,1.2
 Seat , Ibiza ,2018,273999.0,Manual,15.9,Gasolina,1.6
 Chevrolet , Aveo ,2018,208999.0,Manual,17.5,Gasolina,1.6
 Kia , Rio ,2018,258999.0,Automático,15.6,Gasolina,1.6
 Hyundai , Tucson ,2016,302999.0,Automático,14.5,Gasolina,2
 Mini , Cooper S ,2019,501999.0,Automático,13.3,Gasolina,2
 Volkswagen , Jetta A7 ,2019,333999.0,Manual,17.2,Gasolina,1.4
 Seat , Leon ,2016,260999.0,Manual,16.9,Gasolina,1.8
 Honda , Hr-V ,2017,315999.0,Automático,15.2,Gasolina,1.8
 Bmw , Serie 4 ,2014,422999.0,Automático,9.0,Gasolina,2
 Jeep , Renegade ,2020,446999.0,Automático,12.2,Gasolina,1.8
 Toyota , RAV4 ,2020,534999.0,Automático,13.9,Híbrido,2.5
 Toyota , Camry ,2017,344999.0,Automático,15.4,Híbrido,2.5
 Ford , Escape ,2016,309999.0,Automático,9.8,Gasolina,2
 Mini , Cooper S ,2018,437999.0,Automático,13.3,Gasolina,2
 Seat , Ibiza ,2018,282999.0,Automático,15.9,Gasolina,1.6
 Mini , Cooper ,2019,445999.0,Automático,17.5,Gasolina,1.5
 Seat , Leon ,2015,231999.0,Automático,17.9,Gasolina,1.4
 Toyota , Camry ,2012,192999.0,Automático,15.4,Gasolina,2.5
 Chevrolet , Aveo ,2018,180999.0,Manual,17.5,Gasolina,1.6
 Mazda , Mazda 6 ,2019,405999.0,Automático,14.1,Gasolina,2.5
 Nissan , Kicks ,2018,309999.0,Automático,16.9,Gasolina,1.6
 Ford , Figo ,2018,196999.0,Manual,17.9,Gasolina,1.5
 Chrysler , Town & Country ,2016,370999.0,Automático,7.8,Gasolina,4
 Volkswagen , Jetta A6 ,2017,265999.0,Manual,11.6,Gasolina,2.5
 Hyundai , Accent ,2020,271999.0,Manual,16.7,Gasolina,1.6
 Mini , Cooper ,2017,374999.0,Automático,17.5,Gasolina,1.5
 Toyota , Corolla ,2020,351999.0,Automático,15.9,Híbrido,1.8
 Kia , Soul ,2019,279999.0,Manual,14.7,Gasolina,1.6
 Chevrolet , Cavalier ,2018,233999.0,Manual,17.5,Gasolina,1.5
 Mazda , Cx-3 ,2019,370999.0,Automático,15.4,Gasolina,2
 Seat , Leon ,2019,401999.0,Manual,9.3,Gasolina,1.4
 Toyota , Yaris ,2020,286999.0,Automático,17.2,Híbrido,1.5
 Ford , Escape ,2019,390999.0,Automático,9.8,Gasolina,2.5
 Toyota , Avanza ,2017,240999.0,Automático,13.9,Híbrido,1.5
 Mercedes Benz , Clase A ,2014,331999.0,Automático,15.4,Gasolina,1.6
 Mazda , Cx-3 ,2016,306999.0,Automático,15.4,Gasolina,2
 Nissan , Versa ,2018,221999.0,Automático,18.2,Gasolina,1.6
 Honda , City ,2016,200999.0,Automático,18.2,Gasolina,1.5
 Chevrolet , Spark ,2015,159999.0,Manual,18.5,Gasolina,1.2
 Audi , A3 ,2015,274999.0,Automático,14.3,Gasolina,1.4
 Hyundai , Creta ,2017,287999.0,Automático,14.3,Gasolina,1.6
 Seat , Ibiza ,2019,297999.0,Manual,15.9,Gasolina,1.6
